Nama File,Status Encoding,Codec Video,Codec Audio,Resolution,Frame Rate,Pixel Format,Profile,Audio Sample Rate,File Size,Duration,Faststart,Valid Meta & TikTok (Ya/Tidak),Catatan Error bila ada
Kucing_HD_365.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.87 MB,15.07s,Ya,Ya,None
Kucing_HD_366.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.19 MB,8.06s,Ya,Ya,None
Kucing_HD_367.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.37 MB,9.36s,Ya,Ya,None
Kucing_HD_368.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.33 MB,9.73s,Ya,Ya,None
Kucing_HD_369.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.36 MB,4.58s,Ya,Ya,None
Kucing_HD_370.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.50 MB,6.20s,Ya,Ya,None
Kucing_HD_371.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.89 MB,12.94s,Ya,Ya,None
Kucing_HD_372.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.88 MB,13.77s,Ya,Ya,None
Kucing_HD_373.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.65 MB,10.10s,Ya,Ya,None
Kucing_HD_374.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.01 MB,6.62s,Ya,Ya,None
Kucing_HD_375.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.32 MB,8.48s,Ya,Ya,None
Kucing_HD_376.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.75 MB,7.50s,Ya,Ya,None
Kucing_HD_377.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.54 MB,12.14s,Ya,Ya,None
Kucing_HD_378.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.60 MB,8.80s,Ya,Ya,None
Kucing_HD_379.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.61 MB,8.24s,Ya,Ya,None
Kucing_HD_380.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.01 MB,9.64s,Ya,Ya,None
Kucing_HD_381.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.14 MB,10.61s,Ya,Ya,None
Kucing_HD_382.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.07 MB,7.97s,Ya,Ya,None
Kucing_HD_383.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.77 MB,10.20s,Ya,Ya,None
Kucing_HD_384.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.67 MB,25.01s,Ya,Ya,None
Kucing_HD_385.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.70 MB,12.52s,Ya,Ya,None
Kucing_HD_386.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.91 MB,9.36s,Ya,Ya,None
Kucing_HD_387.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.33 MB,11.73s,Ya,Ya,None
Kucing_HD_388.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.88 MB,17.16s,Ya,Ya,None
Kucing_HD_389.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,18.92 MB,31.56s,Ya,Ya,None
Kucing_HD_390.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.16 MB,8.57s,Ya,Ya,None
Kucing_HD_391.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.26 MB,17.58s,Ya,Ya,None
Kucing_HD_392.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.13 MB,9.59s,Ya,Ya,None
Kucing_HD_393.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.28 MB,9.27s,Ya,Ya,None
Kucing_HD_394.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.90 MB,14.79s,Ya,Ya,None
Kucing_HD_395.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.40 MB,11.54s,Ya,Ya,None
Kucing_HD_396.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.39 MB,8.89s,Ya,Ya,None
Kucing_HD_397.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.12 MB,22.50s,Ya,Ya,None
Kucing_HD_398.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.21 MB,18.14s,Ya,Ya,None
Kucing_HD_399.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.65 MB,13.03s,Ya,Ya,None
Kucing_HD_400.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.83 MB,7.92s,Ya,Ya,None
Kucing_HD_401.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.10 MB,7.13s,Ya,Ya,None
Kucing_HD_402.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.97 MB,9.03s,Ya,Ya,None
Kucing_HD_403.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.12 MB,33.04s,Ya,Ya,None
Kucing_HD_404.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.71 MB,21.99s,Ya,Ya,None
Kucing_HD_405.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.12 MB,13.77s,Ya,Ya,None
Kucing_HD_406.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.58 MB,8.57s,Ya,Ya,None
Kucing_HD_407.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.70 MB,11.73s,Ya,Ya,None
Kucing_HD_408.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.80 MB,8.57s,Ya,Ya,None
Kucing_HD_409.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.47 MB,48.04s,Ya,Ya,None
Kucing_HD_410.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.84 MB,26.64s,Ya,Ya,None
Kucing_HD_411.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.60 MB,7.87s,Ya,Ya,None
Kucing_HD_412.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.93 MB,12.10s,Ya,Ya,None
Kucing_HD_413.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.02 MB,20.64s,Ya,Ya,None
Kucing_HD_414.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.94 MB,9.08s,Ya,Ya,None
Kucing_HD_415.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.20 MB,16.23s,Ya,Ya,None
Kucing_HD_416.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.87 MB,8.89s,Ya,Ya,None
Kucing_HD_417.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.98 MB,6.25s,Ya,Ya,None
Kucing_HD_418.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.91 MB,14.42s,Ya,Ya,None
Kucing_HD_419.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.16 MB,9.68s,Ya,Ya,None
Kucing_HD_420.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.94 MB,7.87s,Ya,Ya,None
Kucing_HD_421.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.98 MB,8.48s,Ya,Ya,None
Kucing_HD_422.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.79 MB,7.36s,Ya,Ya,None
Kucing_HD_423.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.80 MB,4.44s,Ya,Ya,None
Kucing_HD_424.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.56 MB,5.50s,Ya,Ya,None
Kucing_HD_425.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.20 MB,27.01s,Ya,Ya,None
Kucing_HD_426.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.13 MB,7.92s,Ya,Ya,None
Kucing_HD_427.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.19 MB,17.72s,Ya,Ya,None
Kucing_HD_428.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.60 MB,23.15s,Ya,Ya,None
Kucing_HD_429.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,23.89 MB,15.63s,Ya,Ya,None
Kucing_HD_430.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.87 MB,11.31s,Ya,Ya,None
Kucing_HD_431.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.17 MB,9.82s,Ya,Ya,None
Kucing_HD_432.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.08 MB,21.06s,Ya,Ya,None
Kucing_HD_433.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.80 MB,11.17s,Ya,Ya,None
Kucing_HD_434.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.55 MB,7.73s,Ya,Ya,None
Kucing_HD_435.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.79 MB,6.67s,Ya,Ya,None
Kucing_HD_436.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.19 MB,10.89s,Ya,Ya,None
Kucing_HD_437.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.13 MB,15.81s,Ya,Ya,None
Kucing_HD_438.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.21 MB,9.96s,Ya,Ya,None
Kucing_HD_439.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.94 MB,8.38s,Ya,Ya,None
Kucing_HD_440.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.53 MB,4.44s,Ya,Ya,None
Kucing_HD_441.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,12.70 MB,18.04s,Ya,Ya,None
Kucing_HD_442.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.51 MB,9.27s,Ya,Ya,None
Kucing_HD_443.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.56 MB,13.54s,Ya,Ya,None
Kucing_HD_444.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.04 MB,7.92s,Ya,Ya,None
Kucing_HD_445.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.62 MB,5.55s,Ya,Ya,None
Kucing_HD_446.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.40 MB,9.50s,Ya,Ya,None
Kucing_HD_447.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.43 MB,28.68s,Ya,Ya,None
Kucing_HD_448.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.14 MB,8.71s,Ya,Ya,None
Kucing_HD_449.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,30.66 MB,51.48s,Ya,Ya,None
Kucing_HD_450.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.50 MB,56.45s,Ya,Ya,None
Kucing_HD_451.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.98 MB,14.98s,Ya,Ya,None
Kucing_HD_452.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,0.96 MB,7.55s,Ya,Ya,None
Kucing_HD_453.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.50 MB,26.82s,Ya,Ya,None
Kucing_HD_454.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.93 MB,14.65s,Ya,Ya,None
Kucing_HD_455.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.48 MB,10.57s,Ya,Ya,None
Kucing_HD_456.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.36 MB,4.30s,Ya,Ya,None
Kucing_HD_457.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.32 MB,17.86s,Ya,Ya,None
Kucing_HD_458.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.19 MB,20.64s,Ya,Ya,None
Kucing_HD_459.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.37 MB,10.89s,Ya,Ya,None
Kucing_HD_460.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.77 MB,42.75s,Ya,Ya,None
Kucing_HD_461.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.45 MB,14.79s,Ya,Ya,None
Kucing_HD_462.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.13 MB,5.50s,Ya,Ya,None
Kucing_HD_463.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.95 MB,10.05s,Ya,Ya,None
Kucing_HD_464.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.57 MB,12.66s,Ya,Ya,None
Kucing_HD_465.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.82 MB,7.87s,Ya,Ya,None
Kucing_HD_466.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.70 MB,14.42s,Ya,Ya,None
Kucing_HD_467.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.77 MB,16.14s,Ya,Ya,None
Kucing_HD_468.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.22 MB,8.11s,Ya,Ya,None
Kucing_HD_469.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.39 MB,17.02s,Ya,Ya,None
Kucing_HD_470.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.73 MB,9.96s,Ya,Ya,None
Kucing_HD_471.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.64 MB,6.25s,Ya,Ya,None
Kucing_HD_472.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.38 MB,14.37s,Ya,Ya,None
Kucing_HD_473.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.83 MB,12.94s,Ya,Ya,None
Kucing_HD_474.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.70 MB,6.16s,Ya,Ya,None
Kucing_HD_475.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,13.77 MB,17.25s,Ya,Ya,None
Kucing_HD_476.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.14 MB,12.70s,Ya,Ya,None
Kucing_HD_477.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.20 MB,5.74s,Ya,Ya,None
Kucing_HD_478.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.54 MB,19.58s,Ya,Ya,None
Kucing_HD_479.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.52 MB,14.28s,Ya,Ya,None
Kucing_HD_480.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.99 MB,5.50s,Ya,Ya,None
Kucing_HD_481.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,23.53 MB,36.90s,Ya,Ya,None
Kucing_HD_482.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.01 MB,23.80s,Ya,Ya,None
Kucing_HD_483.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.99 MB,19.81s,Ya,Ya,None
Kucing_HD_484.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.75 MB,9.73s,Ya,Ya,None
Kucing_HD_485.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,21.81 MB,139.72s,Ya,Ya,None
Kucing_HD_486.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.63 MB,20.41s,Ya,Ya,None
Kucing_HD_487.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.93 MB,10.61s,Ya,Ya,None
Kucing_HD_488.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.55 MB,35.55s,Ya,Ya,None
Kucing_HD_489.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,22.80 MB,60.40s,Ya,Ya,None
Kucing_HD_490.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.72 MB,18.83s,Ya,Ya,None
Kucing_HD_491.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.41 MB,35.78s,Ya,Ya,None
Kucing_HD_492.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.13 MB,6.85s,Ya,Ya,None
Kucing_HD_493.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,24.52 MB,29.61s,Ya,Ya,None
Kucing_HD_494.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.39 MB,11.87s,Ya,Ya,None
Kucing_HD_495.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.19 MB,23.06s,Ya,Ya,None
Kucing_HD_496.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.10 MB,18.65s,Ya,Ya,None
Kucing_HD_497.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.65 MB,14.00s,Ya,Ya,None
Kucing_HD_498.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.39 MB,7.18s,Ya,Ya,None
Kucing_HD_499.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.74 MB,11.54s,Ya,Ya,None
Kucing_HD_500.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.87 MB,31.74s,Ya,Ya,None
Kucing_HD_501.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.73 MB,7.13s,Ya,Ya,None
Kucing_HD_502.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.16 MB,10.47s,Ya,Ya,None
Kucing_HD_503.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,21.04 MB,43.03s,Ya,Ya,None
Kucing_HD_504.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.83 MB,7.32s,Ya,Ya,None
Kucing_HD_505.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.76 MB,7.97s,Ya,Ya,None
Kucing_HD_506.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.33 MB,6.62s,Ya,Ya,None
Kucing_HD_507.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.41 MB,10.61s,Ya,Ya,None
Kucing_HD_508.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.87 MB,10.10s,Ya,Ya,None
Kucing_HD_509.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.39 MB,13.72s,Ya,Ya,None
Kucing_HD_510.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.31 MB,10.66s,Ya,Ya,None
Kucing_HD_511.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.70 MB,10.01s,Ya,Ya,None
Kucing_HD_512.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.14 MB,15.26s,Ya,Ya,None
Kucing_HD_513.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.65 MB,28.68s,Ya,Ya,None
Kucing_HD_514.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.85 MB,17.62s,Ya,Ya,None
Kucing_HD_515.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.97 MB,10.10s,Ya,Ya,None
Kucing_HD_516.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.64 MB,4.16s,Ya,Ya,None
Kucing_HD_517.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.15 MB,5.32s,Ya,Ya,None
Kucing_HD_518.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.22 MB,19.67s,Ya,Ya,None
Kucing_HD_519.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.69 MB,15.16s,Ya,Ya,None
Kucing_HD_520.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,8.57 MB,14.75s,Ya,Ya,None
Kucing_HD_521.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.92 MB,5.13s,Ya,Ya,None
Kucing_HD_522.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.64 MB,7.64s,Ya,Ya,None
Kucing_HD_523.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,6.55 MB,8.48s,Ya,Ya,None
Kucing_HD_524.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.14 MB,8.43s,Ya,Ya,None
Kucing_HD_525.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.44 MB,15.58s,Ya,Ya,None
Kucing_HD_526.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.75 MB,10.71s,Ya,Ya,None
Kucing_HD_527.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.22 MB,9.45s,Ya,Ya,None
Kucing_HD_528.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.15 MB,7.92s,Ya,Ya,None
Kucing_HD_529.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.63 MB,17.21s,Ya,Ya,None
Kucing_HD_530.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.20 MB,9.54s,Ya,Ya,None
Kucing_HD_531.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.95 MB,10.01s,Ya,Ya,None
Kucing_HD_532.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.84 MB,8.01s,Ya,Ya,None
Kucing_HD_533.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.11 MB,8.01s,Ya,Ya,None
Kucing_HD_534.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,10.70 MB,13.21s,Ya,Ya,None
Kucing_HD_535.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,9.30 MB,17.67s,Ya,Ya,None
Kucing_HD_536.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.73 MB,10.66s,Ya,Ya,None
Kucing_HD_537.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,11.28 MB,17.62s,Ya,Ya,None
Kucing_HD_538.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.99 MB,7.78s,Ya,Ya,None
Kucing_HD_539.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.65 MB,12.10s,Ya,Ya,None
Kucing_HD_540.mp4,Gagal Validasi,h264,aac,1080x1920,30.00,yuvj420p,High,48000 Hz,22.73 MB,21.99s,Ya,Tidak,Invalid pixel format: yuvj420p
Kucing_HD_541.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,4.72 MB,17.62s,Ya,Ya,None
Kucing_HD_542.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,14.55 MB,23.52s,Ya,Ya,None
Kucing_HD_543.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,7.22 MB,14.75s,Ya,Ya,None
Kucing_HD_544.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,2.21 MB,7.64s,Ya,Ya,None
Kucing_HD_545.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.30 MB,7.08s,Ya,Ya,None
Kucing_HD_546.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.95 MB,9.78s,Ya,Ya,None
Kucing_HD_547.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.08 MB,6.43s,Ya,Ya,None
Kucing_HD_548.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.91 MB,12.19s,Ya,Ya,None
Kucing_HD_549.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.79 MB,14.23s,Ya,Ya,None
Kucing_HD_550.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.41 MB,11.22s,Ya,Ya,None
Kucing_HD_551.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,5.34 MB,14.61s,Ya,Ya,None
Kucing_HD_552.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.44 MB,9.13s,Ya,Ya,None
Kucing_HD_553.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,3.48 MB,7.64s,Ya,Ya,None
Kucing_HD_554.mp4,Berhasil,h264,aac,1080x1920,30.00,yuv420p,High,48000 Hz,1.77 MB,6.90s,Ya,Ya,None
